table	offset	size	member	type	field_type	count	flags	layer	tier	writers	readers
CAI_BaseNPCTroika	0x05bc		m_nExtraAnimModelIndex	int		2		CBaseAnimating	walked	1	2
CAI_BaseNPCTroika	0x05c0		m_nExtraAnimModelIndex[1]	int		1		CBaseAnimating	walked	1	1
CAI_BaseNPCTroika	0x05c4		m_ExtraAnimSequenceMap	CUtlVector<ExtraAnimSequenceMap_t>		2		CBaseAnimating	walked	0	5
CAI_BaseNPCTroika	0x05ec		m_szExtraAnimSeqPrefix	char		40		CBaseAnimating	walked	1	5
CAI_BaseNPCTroika	0x0614		m_szExtraAnimSeqReplacePrefix	char		40		CBaseAnimating	walked	0	4
CAI_BaseNPCTroika	0x063c	0x4	m_hWindSourceEntity	EHANDLE	FIELD_EHANDLE	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0640	0x4	m_flWindAngle	float	FIELD_FLOAT	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0644	0x4	m_flWindChangesPerSecond	float	FIELD_FLOAT	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0648	0x4	m_flWindMinSpeed	float	FIELD_FLOAT	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x064c	0x4	m_flWindMaxSpeed	float	FIELD_FLOAT	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0654	0x4	m_flGroundSpeed	float	FIELD_FLOAT	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0658	0x4	m_flLastEventCheck	float	FIELD_TIME	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x065c	0x1	m_bSequenceFinished	bool	FIELD_BOOLEAN	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x065d	0x1	m_bSequenceLoops	bool	FIELD_BOOLEAN	1		CBaseAnimating	datamap	0	2
CAI_BaseNPCTroika	0x0660	0x4	m_nForceBone	int	FIELD_INTEGER	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0664	0xc	m_vecForce	Vector	FIELD_VECTOR	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0670	0x4	m_nSkin	int	FIELD_INTEGER	1	KEY INPUT key=skin	CBaseAnimating	datamap	0	1
CAI_BaseNPCTroika	0x0674	0x4	m_nSkinCrossfade	int	FIELD_INTEGER	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0678	0x4	m_flSkinCrossfadeTime	float	FIELD_FLOAT	1	KEY key=crossfade_skin_time	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x067c	0x4	m_nBody	int	FIELD_INTEGER	1	KEY key=body	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0680	0x4	m_nHitboxSet	int	FIELD_INTEGER	1	KEY key=hitboxset	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0684	0x4	m_flModelScale	float	FIELD_FLOAT	1	KEY key=scale	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0688	0x4	m_nTopColor	int	FIELD_INTEGER	1	KEY key=topcolor	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x068c	0x4	m_nBottomColor	int	FIELD_INTEGER	1	KEY key=bottomcolor	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0690	0x60	m_flPoseParameter	float	FIELD_FLOAT	24		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x06f0	0x4	m_nSequence	int	FIELD_INTEGER	1	KEY key=sequence	CBaseAnimating	datamap	4	5
CAI_BaseNPCTroika	0x06f4	0x4	m_flPlaybackRate	float	FIELD_FLOAT	1	KEY key=playbackrate	CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x06f8	0x4	m_flCycle	float	FIELD_FLOAT	1	KEY key=cycle	CBaseAnimating	datamap	4	0
CAI_BaseNPCTroika	0x06fc	0x10	m_flEncodedController	float	FIELD_FLOAT	4		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x070c	0x1	m_bClientSideAnimation	bool	FIELD_BOOLEAN	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0710	0x4	m_nClientSideFrameReset	int	FIELD_INTEGER	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0714	0xc	m_vecPrevSeqOrigin	Vector	FIELD_VECTOR	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0720	0xc	m_angPrevSeqAngles	Vector	FIELD_VECTOR	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x072c	0x4	m_nPhysicsChainDisableMask	int	FIELD_INTEGER	1		CBaseAnimating	datamap		
CAI_BaseNPCTroika	0x0730	0x1	m_bNoFlinch	bool	FIELD_BOOLEAN	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0734	0x4	m_AnimOverlay[0].m_fFlags	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0738	0x4	m_AnimOverlay[0].m_fSequenceFinished	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x073c	0x4	m_AnimOverlay[0].m_nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0740	0x4	m_AnimOverlay[0].m_flCycle	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0744	0x4	m_AnimOverlay[0].m_flPlaybackRate	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0748	0x4	m_AnimOverlay[0].m_flWeight	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x074c	0x4	m_AnimOverlay[0].m_flWeightMax	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0750	0x4	m_AnimOverlay[0].m_flBlendIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0754	0x4	m_AnimOverlay[0].m_flBlendOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0758	0x4	m_AnimOverlay[0].m_nActivity	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x075c	0x1	m_AnimOverlay[0].m_bAutoKillWhenFinished	bool	FIELD_BOOLEAN	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0760	0x4	m_AnimOverlay[0].m_flLastEventCheck	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0764	0x4	m_AnimOverlay[1].m_fFlags	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0768	0x4	m_AnimOverlay[1].m_fSequenceFinished	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x076c	0x4	m_AnimOverlay[1].m_nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0770	0x4	m_AnimOverlay[1].m_flCycle	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0774	0x4	m_AnimOverlay[1].m_flPlaybackRate	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0778	0x4	m_AnimOverlay[1].m_flWeight	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x077c	0x4	m_AnimOverlay[1].m_flWeightMax	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0780	0x4	m_AnimOverlay[1].m_flBlendIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0784	0x4	m_AnimOverlay[1].m_flBlendOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0788	0x4	m_AnimOverlay[1].m_nActivity	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x078c	0x1	m_AnimOverlay[1].m_bAutoKillWhenFinished	bool	FIELD_BOOLEAN	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0790	0x4	m_AnimOverlay[1].m_flLastEventCheck	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0794	0x4	m_AnimOverlay[2].m_fFlags	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0798	0x4	m_AnimOverlay[2].m_fSequenceFinished	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x079c	0x4	m_AnimOverlay[2].m_nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07a0	0x4	m_AnimOverlay[2].m_flCycle	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07a4	0x4	m_AnimOverlay[2].m_flPlaybackRate	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07a8	0x4	m_AnimOverlay[2].m_flWeight	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07ac	0x4	m_AnimOverlay[2].m_flWeightMax	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07b0	0x4	m_AnimOverlay[2].m_flBlendIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07b4	0x4	m_AnimOverlay[2].m_flBlendOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07b8	0x4	m_AnimOverlay[2].m_nActivity	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07bc	0x1	m_AnimOverlay[2].m_bAutoKillWhenFinished	bool	FIELD_BOOLEAN	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07c0	0x4	m_AnimOverlay[2].m_flLastEventCheck	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07c4	0x4	m_AnimOverlay[3].m_fFlags	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07c8	0x4	m_AnimOverlay[3].m_fSequenceFinished	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07cc	0x4	m_AnimOverlay[3].m_nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07d0	0x4	m_AnimOverlay[3].m_flCycle	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07d4	0x4	m_AnimOverlay[3].m_flPlaybackRate	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07d8	0x4	m_AnimOverlay[3].m_flWeight	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07dc	0x4	m_AnimOverlay[3].m_flWeightMax	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07e0	0x4	m_AnimOverlay[3].m_flBlendIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07e4	0x4	m_AnimOverlay[3].m_flBlendOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07e8	0x4	m_AnimOverlay[3].m_nActivity	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07ec	0x1	m_AnimOverlay[3].m_bAutoKillWhenFinished	bool	FIELD_BOOLEAN	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07f0	0x4	m_AnimOverlay[3].m_flLastEventCheck	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07f4	0x4	m_Flinch[0].nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07f8	0x4	m_Flinch[0].nLatch	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x07fc	0x4	m_Flinch[0].flFadeIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0800	0x4	m_Flinch[0].flFadeOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0804	0x4	m_Flinch[0].nPoseParamIndex	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0808	0x4	m_Flinch[0].flPoseParamValue	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x080c	0x4	m_Flinch[0].flExpireTime	float	FIELD_TIME	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0810	0x4	m_Flinch[1].nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0814	0x4	m_Flinch[1].nLatch	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0818	0x4	m_Flinch[1].flFadeIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x081c	0x4	m_Flinch[1].flFadeOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0820	0x4	m_Flinch[1].nPoseParamIndex	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0824	0x4	m_Flinch[1].flPoseParamValue	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0828	0x4	m_Flinch[1].flExpireTime	float	FIELD_TIME	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x082c	0x4	m_Flinch[2].nSequence	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0830	0x4	m_Flinch[2].nLatch	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0834	0x4	m_Flinch[2].flFadeIn	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0838	0x4	m_Flinch[2].flFadeOut	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x083c	0x4	m_Flinch[2].nPoseParamIndex	int	FIELD_INTEGER	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0840	0x4	m_Flinch[2].flPoseParamValue	float	FIELD_FLOAT	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0844	0x4	m_Flinch[2].flExpireTime	float	FIELD_TIME	1		CBaseAnimatingOverlay	datamap		
CAI_BaseNPCTroika	0x0848	0xc	m_viewtarget	Vector	FIELD_POSITION_VECTOR	1		CBaseFlex	datamap		
CAI_BaseNPCTroika	0x0854	0x4	m_blinktoggle	int	FIELD_INTEGER	1		CBaseFlex	datamap		
CAI_BaseNPCTroika	0x0858	0x200	m_flexWeight	float	FIELD_FLOAT	128		CBaseFlex	datamap		
CAI_BaseNPCTroika	0x0a58		m_SceneEvents	CUtlVector<CSceneEventInfo>		1		CBaseFlex	walked	1	4
CAI_BaseNPCTroika	0x0a5c		m_SceneEvents.m_Memory.m_nAllocationCount	int		1		CBaseFlex	walked	1	1
CAI_BaseNPCTroika	0x0a60		m_SceneEvents.m_Memory.m_nGrowSize	int		1		CBaseFlex	walked	0	1
CAI_BaseNPCTroika	0x0a64		m_SceneEvents.m_Size	int		1		CBaseFlex	walked	3	4
CAI_BaseNPCTroika	0x0a68		m_SceneEvents.m_pElements	CSceneEventInfo*		1		CBaseFlex	walked	1	0
CAI_BaseNPCTroika	0x0a80	0x4	m_flLastBCCUpdate	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0a84	0x4	m_flLastBloodHealHOTUpdate	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0a88		m_MeleeDiceRolls	CUtlVector<MeleeDiceRoll_t>		1		CBaseCombatCharacter	walked	0	5
CAI_BaseNPCTroika	0x0a94		m_MeleeDiceRolls.m_Size	int		1		CBaseCombatCharacter	walked	2	3
CAI_BaseNPCTroika	0x0a98		m_MeleeDiceRolls.m_pElements	MeleeDiceRoll_t*		1		CBaseCombatCharacter	walked	3	0
CAI_BaseNPCTroika	0x0a9c		m_flUnknown_a9c	float		1		CBaseCombatCharacter	unsettled	2	0
CAI_BaseNPCTroika	0x0aa0		m_bDidPlayMeleeImpactEffect	bool		1		CBaseCombatCharacter	walked	1	0
CAI_BaseNPCTroika	0x0aa1	0x1	m_bMeleeSwingIsLive	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0aa2	0x1	m_bDidSendIncomingSwingNotice	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0aa3		m_bDidSendSwingActiveEvent	bool		1		CBaseCombatCharacter	walked	2	1
CAI_BaseNPCTroika	0x0aa4	0x4	m_flLastMeleeSwingUpdate	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0aa8	0xc	m_vecLastMeleeSwingPosition	Vector	FIELD_POSITION_VECTOR	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0ab4	0xc	m_angLastMeleeSwingAngles	Vector	FIELD_POSITION_VECTOR	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e30	0x4	m_iVendorIndex	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e34	0x4	m_iVendorRestrictFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e38	0x4	m_iOccultPowerFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e3c	0x4	m_flEyeIntegRate	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	3	0
CAI_BaseNPCTroika	0x0e40	0x4	m_flNextEyeLookTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e44	0xc	m_vEyeLookTarget	Vector	FIELD_POSITION_VECTOR	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e50	0xc	m_vCurEyeTarget	Vector	FIELD_POSITION_VECTOR	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e5c	0x4	m_flHeadYaw	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e60	0x4	m_flHeadPitch	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e64	0x4	m_hEyeLookTarget	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e68		m_iScriptedEyeLookType	int		1		CBaseCombatCharacter	walked	3	2
CAI_BaseNPCTroika	0x0e6c	0x1	m_bAimWeaponAtTarget	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e70	0x4	m_hWeaponAimTarget	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e74	0xc	m_vWeaponAimOffset	Vector	FIELD_VECTOR	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e80	0x4	m_iFriendPresenceEffect	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e84	0x4	m_flEnemeyPresencePercent	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e88	0x4	m_iEnemyPresenceEffect	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e8c	0x4	m_flNextPresenceCheckTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e90	0x4	m_flNextComfortCheckTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e94	0x4	m_iComfortingCount	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0e98	0x4	m_bitsDamageType	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0e9c	0x8	m_rgbTimeBasedDamage	char	FIELD_CHARACTER	8		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0ea4	0x4	m_hLastWeapon	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0ea8	0x4	m_hLastMeleeWeapon	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0eac	0x4	m_iDisciplineContextTgtFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0eb0	0x4	m_iDisciplineFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	2
CAI_BaseNPCTroika	0x0eb4	0x4	m_iDisciplineFlags2	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	2
CAI_BaseNPCTroika	0x0eb8	0x4	m_iDisciplinePreFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	1
CAI_BaseNPCTroika	0x0ebc	0x4	m_iDisciplinePreFlags2	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	1
CAI_BaseNPCTroika	0x0ec0	0xf0	m_fDisciplineTimers	float	FIELD_TIME	60		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0fb0	0x4	m_iDisciplineCastCounter	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0fb4	0x14	m_aDisciplineSrcBCCs	CUtlVector<DisciplineSrc>	FIELD_CUSTOM	1		CBaseCombatCharacter	datamap	1	3
CAI_BaseNPCTroika	0x0fb8		m_aDisciplineSrcBCCs.m_Memory.m_nAllocationCount	int		1		CBaseCombatCharacter	interior	3	1
CAI_BaseNPCTroika	0x0fbc		m_aDisciplineSrcBCCs.m_Memory.m_nGrowSize	int		1		CBaseCombatCharacter	interior	1	2
CAI_BaseNPCTroika	0x0fc0		m_aDisciplineSrcBCCs.m_Size	int		1		CBaseCombatCharacter	interior	3	5
CAI_BaseNPCTroika	0x0fc4		m_aDisciplineSrcBCCs.m_pElements	T*		1		CBaseCombatCharacter	interior	4	0
CAI_BaseNPCTroika	0x0fc8	0x1	m_bIsUnkillable	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0fcc	0x4	m_flMoveStartTime	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0fd0	0x4	m_vDiscBloodType	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	2	0
CAI_BaseNPCTroika	0x0fd4	0x4	m_iLastDisciplineHitBy	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0fd8	0x1	m_bLastDisciplineResist	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0fdc	0x4	m_iLastStoredDmg	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0fe0	0x1	m_bAllowsInterpenetratingAttacks	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x0fe4	0x4	m_iMiscFlags	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x0fe8	0x4	m_hDialogPartner	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	5
CAI_BaseNPCTroika	0x0fec	0x4	m_Activity	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	3	8
CAI_BaseNPCTroika	0x0ff0	0x4	m_IdealActivity	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	2	0
CAI_BaseNPCTroika	0x0ff4	0x4	m_TranslatedActivity	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	1
CAI_BaseNPCTroika	0x0ff8	0x48	m_hBodyFireParticles	EHANDLE	FIELD_EHANDLE	18		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1040	0x4	m_hInteractiveUseTarget	EHANDLE	FIELD_EHANDLE	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1044	0x4	m_ShakyType	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1048	0x4	m_flShakyHandsTimer	float	FIELD_TIME	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x104c	0x4	m_flShakyHandsLastPose	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	2	0
CAI_BaseNPCTroika	0x1050	0x4	m_flShakyHandsIntensity	float	FIELD_FLOAT	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1054	0x8	m_flShakyHands_PoseOffset	float	FIELD_FLOAT	2		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x105c	0x8	m_flIdeal_PoseParameters	float	FIELD_FLOAT	2		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1064	0x8	m_flSet_PoseParameters	float	FIELD_FLOAT	2		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1068		m_flSet_PoseParameters[1]	float		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x106c	0x8	m_idxPoseParameter	int	FIELD_INTEGER	2		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1070		m_idxPoseParameter[1]	int		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x1074	0xc	m_vecHeadLocalForward	Vector	FIELD_VECTOR	1		CBaseCombatCharacter	datamap	1	0
CAI_BaseNPCTroika	0x1078		m_vecHeadLocalForward.y	float		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x107c		m_vecHeadLocalForward.z	float		1		CBaseCombatCharacter	interior	1	0
CAI_BaseNPCTroika	0x1080	0x4	m_idxHeadBone	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1084	0x4	m_nStealthBonus	int	FIELD_INTEGER	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x1088	0x1	m_bWillTalk	bool	FIELD_BOOLEAN	1		CBaseCombatCharacter	datamap		
CAI_BaseNPCTroika	0x108c		m_iLookDataFrame	int		1		CBaseCombatCharacter	walked	1	2
CAI_BaseNPCTroika	0x1090		m_vecLookDataHeadPosition	Vector		1		CBaseCombatCharacter	walked	0	1
CAI_BaseNPCTroika	0x1094		m_vecLookDataHeadPosition.y	float		1		CBaseCombatCharacter	walked	0	1
